2017-02-20 15:00:16 INFO  DispatcherServlet:479 - FrameworkServlet 'mvc-dispatcher': initialization started
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=performance-appraisal, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Band, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=OrgStructure, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Contact-Teacher, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null]]
2017-02-20 15:04:20 INFO  Loggers:105 - Start :: ProfileDaoImp.getProfileDetails() :: 257
2017-02-20 15:04:21 INFO  Loggers:105 - End :: ProfileDaoImp.getProfileDetails() :: 272
2017-02-20 15:04:21 INFO  Loggers:105 - End :: LoginServicesImpl.authenticate() :: 97
2017-02-20 15:04:21 INFO  Loggers:105 - End :: LoginController.authenticate() :: 50
2017-02-20 15:04:21 INFO  Loggers:86 - {result=0, permissions=[
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=ReportCard, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Maintenance, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Fee, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Registration, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=InventoryAssignments, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Modules, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=performance-appraisal, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Band, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=OrgStructure, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Contact-Teacher, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null], 
 RolePermission [
{	 entryTime=null, 
	role=null, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null]], profile=Profile [smartId=100001, firstName=AMAR, role=ADMIN, reportingManagerName=AMAR, reportingManagerId=100001, totalAmount=0.0, paidAmount=0.0, balanceAmount=0.0], message=welcome back, token=164507152707254690330155858282}
2017-02-20 15:04:21 INFO  Loggers:81 - Token Number164507152707254690330155858282
2017-02-20 15:04:21 INFO  Loggers:81 - Session Attribute: 164507152707254690330155858282
2017-02-20 15:04:22 WARN  PageNotFound:1114 - No mapping found for HTTP request with URI [/gsmart/profile/profileCount] in DispatcherServlet with name 'mvc-dispatcher'
2017-02-20 15:04:23 WARN  PageNotFound:1114 - No mapping found for HTTP request with URI [/gsmart/profile/profileCount] in DispatcherServlet with name 'mvc-dispatcher'
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: NoticeController.viewNotice() :: 67
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:04:54 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: NoticeController.viewMyNotice() :: 105
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:04:54 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:04:54 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:04:54 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:54 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:54 INFO  Loggers:81 - Module: Notice
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:04:54 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:54 INFO  Loggers:81 - Module: Notice
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:04:54 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:04:54 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:04:54 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:04:54 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:04:54 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:04:54 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null]
2017-02-20 15:04:54 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:04:54 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=false,
view=false,
edit=false,
del=false,
updatedTime=null,
exitTime=null,
isActive=null]
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 96
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 98
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 102
2017-02-20 15:04:54 INFO  Loggers:81 - Start :: Object Received 100001
2017-02-20 15:04:54 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:04:54 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:04:54 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:04:54 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: SearchServiceImp.getAllProfiles() :: 63
2017-02-20 15:04:54 INFO  Loggers:105 - Start :: ProfileDaoImp.getAllRecord() :: 286
2017-02-20 15:04:55 INFO  Loggers:81 - returnd to getall Profiles in serviceImpl 
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: NoticeController.viewNotice() :: 67
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:04:55 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:04:55 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:55 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:55 INFO  Loggers:81 - Module: Notice
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:04:55 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:04:55 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:04:55 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:04:55 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:04:55 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:04:55 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: SearchServiceImp.getAllProfiles() :: 63
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: ProfileDaoImp.getAllRecord() :: 286
2017-02-20 15:04:55 INFO  Loggers:81 - returnd to getall Profiles in serviceImpl 
2017-02-20 15:04:55 INFO  Loggers:105 - End :: NoticeDaoImpl.viewMyNotice() :: 109
2017-02-20 15:04:55 INFO  Loggers:84 - End :: Object Received [Notice [entryTime=2017-02-20-12.41.01.572, smartId=100001, message=dfgfd, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-18-11.13.40.269, smartId=100001, message=qwertyuio, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.46.231, smartId=100001, message=DFGHJKLJHGF, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.29.101, smartId=100001, message=HELLO, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null]]
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: NoticeController.viewMyNotice() :: 105
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:04:55 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:04:55 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:04:55 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:55 INFO  Loggers:81 - Module: Notice
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:04:55 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:04:55 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:04:55 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:04:55 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:04:55 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:04:55 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 96
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 98
2017-02-20 15:04:55 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 102
2017-02-20 15:04:55 INFO  Loggers:81 - Start :: Object Received 100001
2017-02-20 15:04:55 INFO  Loggers:105 - End :: NoticeDaoImpl.viewMyNotice() :: 109
2017-02-20 15:04:55 INFO  Loggers:84 - End :: Object Received [Notice [entryTime=2017-02-20-12.41.01.572, smartId=100001, message=dfgfd, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-18-11.13.40.269, smartId=100001, message=qwertyuio, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.46.231, smartId=100001, message=DFGHJKLJHGF, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.29.101, smartId=100001, message=HELLO, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null]]
2017-02-20 15:04:59 INFO  Loggers:105 - Start :: NoticeController.viewMyNotice() :: 105
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:00 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:00 INFO  Loggers:81 - Module: Notice
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:05:00 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:05:00 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:05:00 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:00 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:05:00 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 96
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 98
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 102
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received 100001
2017-02-20 15:05:00 INFO  Loggers:105 - End :: NoticeDaoImpl.viewMyNotice() :: 109
2017-02-20 15:05:00 INFO  Loggers:84 - End :: Object Received [Notice [entryTime=2017-02-20-12.41.01.572, smartId=100001, message=dfgfd, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-18-11.13.40.269, smartId=100001, message=qwertyuio, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.46.231, smartId=100001, message=DFGHJKLJHGF, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.29.101, smartId=100001, message=HELLO, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null]]
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: NoticeController.viewMyNotice() :: 105
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:00 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:00 INFO  Loggers:81 - Module: Notice
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:05:00 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:05:00 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:05:00 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:00 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:05:00 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 96
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 98
2017-02-20 15:05:00 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 102
2017-02-20 15:05:00 INFO  Loggers:81 - Start :: Object Received 100001
2017-02-20 15:05:00 INFO  Loggers:105 - End :: NoticeDaoImpl.viewMyNotice() :: 109
2017-02-20 15:05:00 INFO  Loggers:84 - End :: Object Received [Notice [entryTime=2017-02-20-12.41.01.572, smartId=100001, message=dfgfd, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-18-11.13.40.269, smartId=100001, message=qwertyuio, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.46.231, smartId=100001, message=DFGHJKLJHGF, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.29.101, smartId=100001, message=HELLO, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null]]
2017-02-20 15:05:37 INFO  Loggers:105 - Start :: NoticeController.addNotice() :: 243
2017-02-20 15:05:37 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:05:37 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:37 INFO  Loggers:105 - Start :: NoticeDaoImpl.addNotice() :: 47
2017-02-20 15:05:38 INFO  Loggers:105 - End :: NoticeDaoImpl.addNotice() :: 56
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeController.viewMyNotice() :: 105
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:38 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:38 INFO  Loggers:81 - Module: Notice
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:05:38 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:05:38 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:05:38 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:38 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:05:38 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 96
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 98
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 102
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received 100001
2017-02-20 15:05:38 INFO  Loggers:105 - End :: NoticeDaoImpl.viewMyNotice() :: 109
2017-02-20 15:05:38 INFO  Loggers:84 - End :: Object Received [Notice [entryTime=2017-02-20-15.05.37.640, smartId=100001, message=wertyuiop[[poiuytresdfghjkl;, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null], Notice [entryTime=2017-02-20-12.41.01.572, smartId=100001, message=dfgfd, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-18-11.13.40.269, smartId=100001, message=qwertyuio, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Specific, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.46.231, smartId=100001, message=DFGHJKLJHGF, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null], Notice [entryTime=2017-02-17-12.13.29.101, smartId=100001, message=HELLO, exitTime=null, update_time=null, role=ADMIN, isActive=Y, type=Generic, childFlag=false, updatedId=null]]
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeController.viewMyNotice() :: 105
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.getAuthentication() :: 155
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.authorizationForGet() :: 33
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received 164507152707254690330155858282
2017-02-20 15:05:38 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:38 INFO  Loggers:81 - Module: Notice
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 133
2017-02-20 15:05:38 INFO  Loggers:86 - 
Token [
	TokenNumber=164507152707254690330155858282
	SmartID=100001
	Role=ADMIN ]
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: GetAuthorization.getPermission() :: 134
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received Notice
2017-02-20 15:05:38 INFO  Loggers:105 - End :: GetAuthorization.getPermission() :: 145
2017-02-20 15:05:38 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:38 INFO  Loggers:105 - End :: GetAuthorization.authorizationForGet() :: 51
2017-02-20 15:05:38 INFO  Loggers:86 - 
 RolePermission [
{	 entryTime=2016-02-07 10:10:00, 
	role=ADMIN, 
	moduleName=Notice, 
	subModuleName=null
}, 
add=true,
view=true,
edit=true,
del=true,
updatedTime=null,
exitTime=null,
isActive=Y]
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 96
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 98
2017-02-20 15:05:38 INFO  Loggers:105 - Start :: NoticeDaoImpl.viewMyNotice() :: 102
2017-02-20 15:05:38 INFO  Loggers:81 - Start :: Object Received 100001
2017-02-20 15:05:38 INFO  Loggers:105 - End :: NoticeDaoImpl.viewMyNotice() :: 109
